year,country,gdp_per_capita,social_support,health,freedom,trust,generosity,happiness_score_next_year
2016,Montenegro,1.07838,0.74173,0.63533,0.15111,0.12721,0.17191,5.23699998855591
2017,Montenegro,1.12112903594971,1.23837649822235,0.667464673519135,0.194989055395126,0.0881741940975189,0.197911024093628,5.347
2015,Morocco,0.73479,0.64095,0.60954,0.41691,0.08546,0.07172,5.151
2016,Morocco,0.84058,0.38595,0.59471,0.25646,0.08404,0.04053,5.2350001335144
2017,Morocco,0.878114581108093,0.774864435195923,0.59771066904068,0.408158332109451,0.0877631828188896,0.0322099551558495,5.254
2015,Mozambique,0.08308,1.02626,0.09131,0.34037,0.15603,0.22269,4.55000019073486
2017,Mozambique,0.234305649995804,0.870701014995575,0.106654435396194,0.480791091918945,0.179436385631561,0.322228103876114,4.417
2015,Myanmar,0.27108,0.70905,0.48246,0.44017,0.19034,0.79588,4.395
2016,Myanmar,0.34112,0.69981,0.3988,0.42692,0.20243,0.81971,4.54500007629395
2017,Myanmar,0.367110550403595,1.12323594093323,0.397522568702698,0.514492034912109,0.188816204667091,0.838075160980225,4.308
2016,Namibia,0.93287,0.70362,0.34745,0.48614,0.10398,0.07795,4.57399988174438
2017,Namibia,0.964434325695038,1.0984708070755,0.33861181139946,0.520303547382355,0.0931469723582268,0.0771337449550629,4.441
2015,Nepal,0.35997,0.86449,0.56874,0.38282,0.05907,0.32296,4.793
2016,Nepal,0.44626,0.69699,0.50073,0.37012,0.07008,0.3816,4.96199989318848
2017,Nepal,0.479820191860199,1.17928326129913,0.504130780696869,0.440305948257446,0.0729755461215973,0.394096165895462,4.88
2015,Netherlands,1.32944,1.28017,0.89284,0.61576,0.31814,0.4761,7.339
2016,Netherlands,1.46468,1.02912,0.81231,0.55211,0.29927,0.47416,7.3769998550415
2017,Netherlands,1.50394463539124,1.42893922328949,0.810696125030518,0.585384488105774,0.282661825418472,0.470489829778671,7.441
2015,New Zealand,1.25018,1.31967,0.90837,0.63938,0.42922,0.47501,7.334
2016,New Zealand,1.36066,1.17278,0.83096,0.58147,0.41904,0.49401,7.31400012969971
2017,New Zealand,1.40570604801178,1.54819512367249,0.816759705543518,0.614062130451202,0.382816702127457,0.500005125999451,7.324
2015,Nicaragua,0.59325,1.14184,0.74314,0.55475,0.19317,0.27815,5.992
2016,Nicaragua,0.69384,0.89521,0.65213,0.46582,0.16292,0.29773,6.07100009918213
2017,Nicaragua,0.737299203872681,1.28721570968628,0.653095960617065,0.447551846504211,0.130687981843948,0.301674216985703,6.141
2015,Niger,0.0694,0.77265,0.29707,0.47692,0.15639,0.19387,3.856
2016,Niger,0.1327,0.6053,0.26162,0.38041,0.17176,0.2097,4.02799987792969
2017,Niger,0.161925330758095,0.993025004863739,0.26850500702858,0.36365869641304,0.138572946190834,0.228673845529556,4.166
2015,Nigeria,0.65435,0.90432,0.16007,0.34334,0.0403,0.27233,4.875
2016,Nigeria,0.75216,0.64498,0.05108,0.27854,0.0305,0.23219,5.07399988174438
2017,Nigeria,0.783756256103516,1.21577048301697,0.0569157302379608,0.394952565431595,0.0261215660721064,0.230947196483612,5.155
2015,North Cyprus,1.20806,1.07008,0.92356,0.49027,0.1428,0.26169,5.771
2016,North Cyprus,1.31141,0.81826,0.84142,0.43596,0.16578,0.26322,5.80999994277954
2015,Norway,1.459,1.33095,0.88521,0.66973,0.36503,0.34699,7.498
2016,Norway,1.57744,1.1269,0.79579,0.59609,0.35776,0.37895,7.53700017929077
2017,Norway,1.61646318435669,1.53352355957031,0.796666502952576,0.635422587394714,0.315963834524155,0.36201223731041,7.594
2015,Pakistan,0.59543,0.41411,0.51466,0.12102,0.10464,0.33671,5.132
2016,Pakistan,0.68816,0.26135,0.40306,0.14622,0.1388,0.31185,5.26900005340576
2017,Pakistan,0.72688353061676,0.672690689563751,0.402047783136368,0.23521526157856,0.124348066747189,0.315446019172668,5.472
2015,Palestinian Territories,0.59867,0.92558,0.66015,0.24499,0.12905,0.11251,4.754
2016,Palestinian Territories,0.67024,0.71629,0.56844,0.17744,0.10613,0.11154,4.77500009536743
2017,Palestinian Territories,0.716249227523804,1.15564715862274,0.565666973590851,0.25471106171608,0.0892826020717621,0.114173173904419,4.743
2015,Panama,1.06353,1.1985,0.79661,0.5421,0.0927,0.24434,6.701
2016,Panama,1.18306,0.98912,0.70835,0.48927,0.08423,0.2418,6.4520001411438
2017,Panama,1.23374843597412,1.37319254875183,0.706156134605408,0.550026834011078,0.070983923971653,0.21055693924427,6.43
2015,Paraguay,0.75985,1.30477,0.66098,0.53899,0.08242,0.3424,5.538
2016,Paraguay,0.89373,1.11111,0.58295,0.46235,0.07396,0.25296,5.49300003051758
2017,Paraguay,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.091065913438797,0.224150657653809,5.681
2015,Peru,0.90019,0.97459,0.73017,0.41496,0.05989,0.14982,5.743
2016,Peru,0.99602,0.81255,0.62994000000000006,0.37502,0.05292,0.14527,5.71500015258789
2017,Peru,1.03522527217865,1.21877038478851,0.630166113376617,0.450002878904343,0.0470490865409374,0.126819714903831,5.663
2015,Philippines,0.70532,1.03516,0.58114,0.62545,0.12279,0.24991,5.279
2016,Philippines,0.81217,0.87877,0.47036,0.54854,0.11757,0.21674,5.42999982833862
2017,Philippines,0.85769921541214,1.25391757488251,0.468009054660797,0.585214674472809,0.0993318930268288,0.193513423204422,5.524
2015,Poland,1.12555,1.27948,0.77903,0.53122,0.04212,0.16759,5.835
2016,Poland,1.24585,1.04685,0.69058,0.4519,0.055,0.14443,5.97300004959106
2017,Poland,1.29178786277771,1.44571197032928,0.699475347995758,0.520342111587524,0.0593078061938286,0.158465966582298,6.123
2015,Portugal,1.15991,1.13935,0.87519,0.51469,0.01078,0.13719,5.123
2016,Portugal,1.27607,0.94367,0.79363,0.44727,0.01521,0.11691,5.19500017166138
2017,Portugal,1.3151752948761,1.36704301834106,0.795843541622162,0.498465299606323,0.0158694516867399,0.0951027125120163,5.41
2015,Qatar,1.69042,1.0786,0.79733,0.6404,0.52208,0.32573,6.375
2016,Qatar,1.82427,0.87964,0.71723,0.56679,0.48049,0.32388,6.375
2017,Qatar,1.87076568603516,1.27429687976837,0.710098087787628,0.604130983352661,0.439299255609512,0.330473870038986,6.374
2015,Romania,1.04345,0.88588,0.7689,0.35068,0.00649,0.13748,5.528
2016,Romania,1.1697,0.72803,0.67602,0.36712,0.00679,0.12889,5.82499980926514
2017,Romania,1.21768391132355,1.15009129047394,0.685158312320709,0.457003742456436,0.00438790069893003,0.133519917726517,5.945
2015,Russia,1.13764,1.23617,0.66926,0.36679,0.03005,0.00199,5.856
2016,Russia,1.23228,1.05261,0.58991,0.32682,0.03586,0.02736,5.96299982070923
2017,Russia,1.28177809715271,1.46928238868713,0.547349333763123,0.373783111572266,0.0329628810286522,0.0522638224065304,5.81
2015,Rwanda,0.22208,0.7737,0.42864,0.59201,0.55191,0.22628,3.515
2016,Rwanda,0.32846,0.61586,0.31865,0.5432,0.50521,0.23552,3.47099995613098
2017,Rwanda,0.368745893239975,0.945707023143768,0.326424807310104,0.581843852996826,0.455220013856888,0.252756029367447,3.408
2015,Saudi Arabia,1.39541,1.08393,0.72025,0.31048,0.32524,0.13706,6.379
2016,Saudi Arabia,1.48953,0.84829,0.59267,0.37904,0.30008,0.15457,6.3439998626709
2017,Saudi Arabia,1.53062355518341,1.28667759895325,0.590148329734802,0.449750572443008,0.27343225479126,0.147616013884544,6.371
2015,Senegal,0.36498,0.97619,0.4354,0.36772,0.10713,0.20843,4.219
2016,Senegal,0.44314,0.77416,0.40457,0.31056,0.11681,0.19103,4.53499984741211
2017,Senegal,0.479309022426605,1.17969191074371,0.409362852573395,0.377922266721725,0.115460447967052,0.183468893170357,4.631
2015,Serbia,0.92053,1.00964,0.74836,0.20107,0.02617,0.19231,5.177
2016,Serbia,1.03437,0.81329,0.6458,0.15718,0.04339,0.20737,5.39499998092651
2017,Serbia,1.06931757926941,1.25818979740143,0.65078467130661,0.208715528249741,0.0409037806093693,0.220125883817673,5.398
2015,Sierra Leone,0.33024,0.95571,0,0.4084,0.08786,0.21488,4.635
2016,Sierra Leone,0.36485,0.628,0,0.30685,0.08196,0.23897,4.70900011062622
2017,Sierra Leone,0.36842092871666,0.984136044979095,0.00556475389748812,0.318697690963745,0.0710951760411263,0.293040901422501,4.571
2015,Singapore,1.52186,1.02,1.02525,0.54252,0.4921,0.31105,6.739
2016,Singapore,1.64555,0.86758,0.94719,0.4877,0.46987,0.32706,6.57200002670288
2017,Singapore,1.69227766990662,1.35381436347961,0.949492394924164,0.549840569496155,0.46430778503418,0.345965981483459,6.343
2015,Slovakia,1.16891,1.26999,0.78902,0.31751,0.03431,0.16893,6.078
2016,Slovakia,1.27973,1.08268,0.70367,0.23391,0.02947,0.13837,6.09800004959106
2017,Slovakia,1.32539355754852,1.50505924224854,0.712732911109924,0.295817464590073,0.0242108516395092,0.136544480919838,6.173
2015,Slovenia,1.18498,1.27385,0.87337,0.60855,0.03787,0.25328,5.768
2016,Slovenia,1.29947,1.05613,0.79151,0.53164,0.03635,0.25738,5.75799989700317
2017,Slovenia,1.3412059545517,1.45251882076263,0.790828227996826,0.572575807571411,0.0451289787888527,0.242649093270302,5.948
2016,Somalia,0,0.33613,0.11466,0.56778,0.3118,0.27225,5.15100002288818
2017,Somalia,0.0226431842893362,0.721151351928711,0.113989137113094,0.602126955986023,0.282410323619843,0.291631311178207,4.982
2015,South Africa,0.92049,1.18468,0.27688,0.33207,0.08884,0.11973,4.459
2016,South Africa,1.02416,0.96053,0.18611,0.42483,0.08415,0.13656,4.8289999961853
2017,South Africa,1.05469870567322,1.38478863239288,0.187080070376396,0.479246735572815,0.0725094974040985,0.139362379908562,4.724
2015,South Korea,1.24461,0.95774,0.96538,0.33208,0.07857,0.18557,5.835
2016,South Korea,1.35948,0.72194,0.88645,0.25168,0.07716,0.18824,5.83799982070923
2017,South Korea,1.40167844295502,1.12827444076538,0.900214076042175,0.257921665906906,0.0632826685905457,0.206674367189407,5.875
2016,South Sudan,0.39394,0.18519,0.15781,0.19662,0.13015,0.25899,3.59100008010864
2017,South Sudan,0.39724862575531,0.601323127746582,0.163486003875732,0.147062435746193,0.116793513298035,0.285670816898346,3.254
2015,Spain,1.23011,1.31379,0.95562,0.45951,0.06398,0.18227,6.361
2016,Spain,1.34253,1.12945,0.87896,0.37545,0.06137,0.17665,6.40299987792969
2017,Spain,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.0709140971302986,0.190133571624756,6.31
2015,Sri Lanka,0.83524,1.01905,0.70806,0.53726,0.09179,0.40828,4.415
2016,Sri Lanka,0.97318,0.84783,0.62007,0.50817,0.07964,0.46978,4.44000005722046
2017,Sri Lanka,1.00985014438629,1.25997638702393,0.625130832195282,0.561213254928589,0.0736539661884308,0.490863561630249,4.471
2015,Sudan,0.52107,1.01404,0.36878,0.10081,0.1466,0.19062,4.139
2016,Sudan,0.63069,0.81928,0.29759,0,0.10039,0.18077,4.13899993896484
2017,Sudan,0.65951669216156,1.21400856971741,0.290920823812485,0.0149958552792668,0.089847519993782,0.182317450642586,4.139
2015,Suriname,0.99534,0.972,0.6082,0.59657,0.13633,0.16991,6.269
2015,Swaziland,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,4.212
2015,Sweden,1.33171,1.28907,0.91087,0.6598,0.43844,0.36262,7.291
2016,Sweden,1.45181,1.08764,0.83121,0.58218,0.40867,0.38254,7.28399991989136
2017,Sweden,1.49438726902008,1.47816216945648,0.830875158309937,0.612924098968506,0.384398728609085,0.385399252176285,7.314
2015,Switzerland,1.39651,1.34951,0.94143,0.66557,0.41978,0.29678,7.509
2016,Switzerland,1.52733,1.14524,0.86303,0.58557,0.41203,0.28083,7.49399995803833
2017,Switzerland,1.56497955322266,1.51691174507141,0.858131289482117,0.620070576667786,0.367007285356522,0.290549278259277,7.487
2015,Syria,0.6632,0.47489,0.72193,0.15684,0.18906,0.47179,3.069
2016,Syria,0.74719,0.14866,0.62994000000000006,0.06912,0.17233,0.48397,3.46199989318848
2017,Syria,0.777153134346008,0.396102607250214,0.50053334236145,0.0815394446253777,0.151347130537033,0.493663728237152,3.462
2015,Taiwan,1.29098,1.07617,0.8753,0.3974,0.08129,0.25376,6.379
2016,Taiwan,1.39729,0.92624,0.79565,0.32377,0.0663,0.25495,6.441
2015,Tajikistan,0.39047,0.85563,0.57379,0.47216,0.15072,0.22974,4.996
2016,Tajikistan,0.48835,0.75602,0.53119,0.43408,0.13509,0.25998,5.04099988937378
2017,Tajikistan,0.524713635444641,1.27146327495575,0.529235124588013,0.471566706895828,0.146377146244049,0.248997643589973,5.199
2015,Tanzania,0.2852,1.00268,0.38215,0.32878,0.05747,0.34377,3.666
2016,Tanzania,0.47155,0.77623,0.357,0.3176,0.05099,0.31472,3.34899997711182
2017,Tanzania,0.511135876178741,1.04198980331421,0.364509284496307,0.390017777681351,0.0660351067781448,0.354256361722946,3.303
2015,Thailand,0.9669,1.26504,0.7385,0.55664,0.03187,0.5763,6.474
2016,Thailand,1.0893,1.04477,0.64915,0.49553,0.02833,0.58696,6.42399978637695
2017,Thailand,1.12786877155304,1.42579245567322,0.647239029407501,0.580200731754303,0.0316127352416515,0.572123110294342,6.072
2015,Togo,0.20868,0.13995,0.28443,0.36453,0.10731,0.16681000000000001,3.303
2016,Togo,0.28123,0,0.24811,0.34678,0.11587,0.17517,3.49499988555908
2017,Togo,0.305444717407227,0.431882530450821,0.247105568647385,0.38042613863945,0.0956650152802467,0.196896150708199,3.999
2015,Trinidad and Tobago,1.21183,1.18354,0.61483,0.55884,0.0114,0.31844,6.168
2016,Trinidad and Tobago,1.32572,0.98569,0.52608,0.48453,0.01241,0.31935,6.16800022125244
2015,Tunisia,0.88113,0.60429,0.73793,0.26268,0.06358,0.06431,5.045
2016,Tunisia,0.97724,0.43165,0.59577,0.23553,0.0817,0.03936,4.80499982833862
2017,Tunisia,1.00726580619812,0.868351459503174,0.613212049007416,0.289680689573288,0.0867231488227844,0.0496933571994305,4.592
2015,Turkey,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,5.389
2016,Turkey,1.16492,0.87717,0.64718,0.23889,0.12348,0.04707,5.5
2017,Turkey,1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,0.0996715798974037,0.0466930419206619,5.483
2015,Turkmenistan,0.95847,1.22668,0.53886,0.4761,0.30844,0.16979,5.658
2016,Turkmenistan,1.08017,1.03817,0.44006,0.37408,0.28467,0.22567,5.82200002670288
2017,Turkmenistan,1.13077676296234,1.49314916133881,0.437726080417633,0.41827192902565,0.259270340204239,0.24992498755455,5.636
2015,Uganda,0.21102,1.13299,0.33861,0.45727,0.07267,0.29066,3.739
2016,Uganda,0.34719,0.90981,0.19625,0.43653,0.06442,0.27102,4.08099985122681
2017,Uganda,0.381430715322495,1.12982773780823,0.217632606625557,0.443185955286026,0.057069718837738,0.325766056776047,4.161
2015,Ukraine,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,4.324
2016,Ukraine,0.87287,1.01413,0.58628,0.12859,0.01829,0.20363,4.09600019454956
2017,Ukraine,0.89465194940567,1.39453756809235,0.575903952121735,0.122974775731564,0.0230294708162546,0.270061463117599,4.103
2015,United Arab Emirates,1.42727,1.12575,0.80925,0.64157,0.38583,0.26428,6.573
2016,United Arab Emirates,1.57352,0.87114,0.72993,0.56215,0.35561,0.26591,6.64799976348877
2017,United Arab Emirates,1.62634336948395,1.26641023159027,0.726798236370087,0.60834527015686,0.324489563703537,0.3609419465065,6.825
2015,United Kingdom,1.26637,1.28548,0.90943,0.59625,0.32067,0.51912,6.725
2016,United Kingdom,1.40283,1.08672,0.80991,0.50036,0.27399,0.50156,6.71400022506714
2017,United Kingdom,1.44163393974304,1.49646008014679,0.805335938930511,0.508190035820007,0.265428066253662,0.492774158716202,7.19
2015,United States,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,7.104
2016,United States,1.50796,1.04782,0.779,0.48163,0.14868,0.41077,6.99300003051758
2017,United States,1.54625928401947,1.41992056369781,0.77428662776947,0.505740523338318,0.135638788342476,0.392578780651093,6.886
2015,Uruguay,1.06166,1.2089,0.8116,0.60362,0.24558,0.2324,6.545
2016,Uruguay,1.18157,1.03143,0.72183,0.54388,0.21394,0.18056,6.4539999961853
2017,Uruguay,1.21755969524384,1.41222786903381,0.719216823577881,0.57939225435257,0.178061872720718,0.175096929073334,6.379
2015,Uzbekistan,0.63244,1.34043,0.59772,0.65821,0.30826,0.22837,5.987
2016,Uzbekistan,0.73591,1.1681,0.50163,0.60848,0.28333,0.34326,5.97100019454956
2017,Uzbekistan,0.786441087722778,1.54896914958954,0.498272627592087,0.658248662948608,0.246528223156929,0.415983647108078,6.096
2015,Venezuela,1.04424,1.25596,0.72052,0.42908,0.11069,0.05841,6.084
2016,Venezuela,1.13367,1.03302,0.61904,0.19847,0.08304,0.0425,5.25
2017,Venezuela,1.12843120098114,1.43133759498596,0.617144227027893,0.153997123241425,0.0644911229610443,0.0650196298956871,4.806
2015,Vietnam,0.63216,0.91226,0.74676,0.59444,0.10441,0.1686,5.061
2016,Vietnam,0.74037,0.79117,0.66157,0.55954,0.11556,0.25075,5.07399988174438
2017,Vietnam,0.788547575473785,1.27749133110046,0.652168989181519,0.571055591106415,0.0876332372426987,0.234968051314354,5.103
2015,Yemen,0.54649,0.68093,0.40064,0.35571,0.07854,0.09131,3.724
2016,Yemen,0.57939,0.47493,0.31048,0.2287,0.05892,0.09821,3.59299993515015
2017,Yemen,0.591683447360992,0.93538224697113,0.310080915689468,0.249463722109795,0.0567674227058887,0.104125209152699,3.355
2015,Zambia,0.47038,0.91612,0.29924,0.48827,0.12468,0.19591,4.795
2016,Zambia,0.61202,0.6376,0.23573,0.42662,0.11479,0.17866,4.51399993896484
2017,Zambia,0.636406779289246,1.00318729877472,0.257835894823074,0.461603492498398,0.0782135501503944,0.249580144882202,4.377
2015,Zimbabwe,0.271,1.03276,0.33475,0.25861,0.08079,0.18987,4.193
2016,Zimbabwe,0.35041,0.71478,0.1595,0.25429,0.08582,0.18503,3.875
2017,Zimbabwe,0.375846534967422,1.08309590816498,0.196763753890991,0.336384207010269,0.0953753814101219,0.189143493771553,3.692
